id,order_id,timestamp,status
57,buy://ETH-USDC/9a56c63b85de04d55217eccd84,1588975785002,OrderCancelled
58,buy://ETH-USDC/7c2f94f6cc16632b9b70eb1431,1588975786002,BuyOrderCreated
59,buy://ETH-USDC/7c2f94f6cc16632b9b70eb1431,1588975846001,OrderCancelled
60,buy://ETH-USDC/fa438f2c735cb3a981f1f803d0,1588975847002,BuyOrderCreated
61,buy://ETH-USDC/fa438f2c735cb3a981f1f803d0,1588975907001,OrderCancelled
62,buy://ETH-USDC/8eeb1f67eeb83393e616371c4e,1588975908001,BuyOrderCreated
63,buy://ETH-USDC/8eeb1f67eeb83393e616371c4e,1588975968002,OrderCancelled
64,buy://ETH-USDC/823117dd5c84ca9cc2dab1c543,1588975969001,BuyOrderCreated
65,buy://ETH-USDC/823117dd5c84ca9cc2dab1c543,1588976029002,OrderCancelled
66,buy://ETH-USDC/0ee9d4cd08ddfb6b3eb8dc2542,1588976030002,BuyOrderCreated
67,buy://ETH-USDC/0ee9d4cd08ddfb6b3eb8dc2542,1588976090001,OrderCancelled
68,buy://ETH-USDC/ae180f3e0036c6027e94126035,1588976091001,BuyOrderCreated
69,buy://ETH-USDC/ae180f3e0036c6027e94126035,1588976151002,OrderCancelled
70,buy://ETH-USDC/83e078d34f509ffeb1d110ce61,1588976152002,BuyOrderCreated
71,buy://ETH-USDC/83e078d34f509ffeb1d110ce61,1588976212002,OrderCancelled
72,buy://ETH-USDC/7194299638048208f6a32cb3c9,1588976213002,BuyOrderCreated
73,buy://ETH-USDC/7194299638048208f6a32cb3c9,1588976273001,OrderCancelled
74,buy://ETH-USDC/d7537368ba565f1ad2d68d9679,1588976274001,BuyOrderCreated
75,buy://ETH-USDC/d7537368ba565f1ad2d68d9679,1588976334001,OrderCancelled
76,buy://ETH-USDC/23bd68c66c9e38b2469da08315,1588976335002,BuyOrderCreated
77,buy://ETH-USDC/23bd68c66c9e38b2469da08315,1588976395002,OrderCancelled
78,buy://ETH-USDC/c62a15d13014277293e74f2f4c,1588976396002,BuyOrderCreated
79,buy://ETH-USDC/c62a15d13014277293e74f2f4c,1588976456002,OrderCancelled
80,buy://ETH-USDC/020f3e3a52047d9addf048e84d,1588976457002,BuyOrderCreated
81,buy://ETH-USDC/020f3e3a52047d9addf048e84d,1588976517002,OrderCancelled
82,buy://ETH-USDC/1abacc4fdcb744a65e52d6b2ff,1588976518002,BuyOrderCreated
83,buy://ETH-USDC/1abacc4fdcb744a65e52d6b2ff,1588976578002,OrderCancelled
84,buy://ETH-USDC/cae93bb70d6a6e27a3c621c2a9,1588976579002,BuyOrderCreated
85,buy://ETH-USDC/cae93bb70d6a6e27a3c621c2a9,1588976639001,OrderCancelled
86,buy://ETH-USDC/6dfad22a994e05c7342191ea1f,1588976640002,BuyOrderCreated
87,buy://ETH-USDC/6dfad22a994e05c7342191ea1f,1588976700001,OrderCancelled
88,buy://ETH-USDC/89e0adeedd9098dd00b047ae5e,1588976701001,BuyOrderCreated
89,buy://ETH-USDC/89e0adeedd9098dd00b047ae5e,1588976761003,OrderCancelled
90,buy://ETH-USDC/9f47c8228f524c2a0741fe9825,1588976762002,BuyOrderCreated
91,buy://ETH-USDC/9f47c8228f524c2a0741fe9825,1588976822002,OrderCancelled
92,buy://ETH-USDC/ccffa9de4b3dea34dfaca72c90,1588976823002,BuyOrderCreated
93,buy://ETH-USDC/ccffa9de4b3dea34dfaca72c90,1588976863334,OrderFilled
94,buy://ETH-USDC/ccffa9de4b3dea34dfaca72c90,1588976863349,BuyOrderCompleted
95,buy://ETH-USDC/326f7b43bb0f93ffbba9541faa,1588976924001,BuyOrderCreated
96,sell://ETH-USDC/59d1252af117e125494c1ac5d1,1588976924018,SellOrderCreated
97,buy://ETH-USDC/326f7b43bb0f93ffbba9541faa,1588976984001,OrderCancelled
98,sell://ETH-USDC/59d1252af117e125494c1ac5d1,1588976984018,OrderCancelled
99,buy://ETH-USDC/3112b91b87e39621fa8a3ccc4e,1588976985002,BuyOrderCreated
100,sell://ETH-USDC/1c68f42ef5456ca66a24244e26,1588976985014,SellOrderCreated
101,buy://ETH-USDC/3112b91b87e39621fa8a3ccc4e,1588977045001,OrderCancelled
102,sell://ETH-USDC/1c68f42ef5456ca66a24244e26,1588977045012,OrderCancelled
103,buy://ETH-USDC/a163875097838a4a64e19a6394,1588977046002,BuyOrderCreated
104,sell://ETH-USDC/34d9f7cdead57a7915b4e17465,1588977046015,SellOrderCreated
105,buy://ETH-USDC/a163875097838a4a64e19a6394,1588977106001,OrderCancelled
106,sell://ETH-USDC/34d9f7cdead57a7915b4e17465,1588977106018,OrderCancelled
107,buy://ETH-USDC/e8e92188126d0e7167f29f2952,1588977107002,BuyOrderCreated
108,sell://ETH-USDC/ededcb0637b43ca2d79eec7501,1588977107018,SellOrderCreated
109,buy://ETH-USDC/e8e92188126d0e7167f29f2952,1588977167001,OrderCancelled
110,sell://ETH-USDC/ededcb0637b43ca2d79eec7501,1588977167020,OrderCancelled
111,buy://ETH-USDC/1ab1aa80fd8ffc5dce21693b1c,1588977168002,BuyOrderCreated
112,sell://ETH-USDC/d2a627c3b6cbaeda89e82a80db,1588977168020,SellOrderCreated
113,buy://ETH-USDC/1ab1aa80fd8ffc5dce21693b1c,1588977228002,OrderCancelled
114,sell://ETH-USDC/d2a627c3b6cbaeda89e82a80db,1588977228021,OrderCancelled
115,buy://ETH-USDC/d017d1b87b6146c6ab312c2957,1588977229001,BuyOrderCreated
116,sell://ETH-USDC/c966d7409e9992b0cb4846200c,1588977229016,SellOrderCreated
117,buy://ETH-USDC/d017d1b87b6146c6ab312c2957,1588977289003,OrderCancelled
118,sell://ETH-USDC/c966d7409e9992b0cb4846200c,1588977289018,OrderCancelled
119,buy://ETH-USDC/bf3bce4f33bab12349dda3e787,1588977290001,BuyOrderCreated
120,sell://ETH-USDC/f61d9e2de3be42a03cf99e6408,1588977290018,SellOrderCreated
121,buy://ETH-USDC/bf3bce4f33bab12349dda3e787,1588977350001,OrderCancelled
122,sell://ETH-USDC/f61d9e2de3be42a03cf99e6408,1588977350019,OrderCancelled
123,buy://ETH-USDC/eb62a99c6b67a43a83bb4d1625,1588977351002,BuyOrderCreated
124,sell://ETH-USDC/09fc2d443a00998215e2cc7848,1588977351020,SellOrderCreated
125,sell://ETH-USDC/09fc2d443a00998215e2cc7848,1588977357001,OrderFilled
126,sell://ETH-USDC/09fc2d443a00998215e2cc7848,1588977357021,SellOrderCompleted
127,buy://ETH-USDC/eb62a99c6b67a43a83bb4d1625,1588977411002,OrderCancelled
128,buy://ETH-USDC/c17a569a703b9765296705b8eb,1588977417001,BuyOrderCreated
129,sell://ETH-USDC/e5ceb5101de9827fbdae3f6c9f,1588977417015,SellOrderCreated
130,sell://ETH-USDC/e5ceb5101de9827fbdae3f6c9f,1588977475002,OrderFilled
131,sell://ETH-USDC/e5ceb5101de9827fbdae3f6c9f,1588977475019,SellOrderCompleted
132,buy://ETH-USDC/c17a569a703b9765296705b8eb,1588977477001,OrderCancelled
133,buy://ETH-USDC/e57d465c83305a233f2e983290,1588977535001,BuyOrderCreated
134,sell://ETH-USDC/bf1bb341d2617a300a056d7a9f,1588977535018,SellOrderCreated
135,buy://ETH-USDC/e57d465c83305a233f2e983290,1588977595003,OrderCancelled
136,sell://ETH-USDC/bf1bb341d2617a300a056d7a9f,1588977595019,OrderCancelled
137,buy://ETH-USDC/23f6cc9f5bac1e3ad2c50dc7ba,1588977596001,BuyOrderCreated
138,sell://ETH-USDC/b540d418c92221d430e47deee7,1588977596018,SellOrderCreated
139,buy://ETH-USDC/23f6cc9f5bac1e3ad2c50dc7ba,1588977637436,OrderFilled
140,buy://ETH-USDC/23f6cc9f5bac1e3ad2c50dc7ba,1588977637451,BuyOrderCompleted
141,sell://ETH-USDC/b540d418c92221d430e47deee7,1588977656003,OrderCancelled
142,buy://ETH-USDC/b3d009405b995945849f252370,1588977698001,BuyOrderCreated
143,sell://ETH-USDC/c0684740abbf0699fd65307aee,1588977698015,SellOrderCreated
144,buy://ETH-USDC/b3d009405b995945849f252370,1588977758002,OrderCancelled
145,sell://ETH-USDC/c0684740abbf0699fd65307aee,1588977758018,OrderCancelled
146,buy://ETH-USDC/d5fdfcf6b1dae817068d3c2a82,1588977759001,BuyOrderCreated
147,sell://ETH-USDC/61113216f20fc902268b6b60c1,1588977759014,SellOrderCreated
148,sell://ETH-USDC/61113216f20fc902268b6b60c1,1588977796001,OrderFilled
149,sell://ETH-USDC/61113216f20fc902268b6b60c1,1588977796018,SellOrderCompleted
150,buy://ETH-USDC/d5fdfcf6b1dae817068d3c2a82,1588977819001,OrderCancelled
151,buy://ETH-USDC/0bca66db64fb0d30add1e57d94,1588977856003,BuyOrderCreated
152,sell://ETH-USDC/9f67b4edf161ae56394b5ba351,1588977856018,SellOrderCreated
153,buy://ETH-USDC/0bca66db64fb0d30add1e57d94,1588977916002,OrderCancelled
154,sell://ETH-USDC/9f67b4edf161ae56394b5ba351,1588977916018,OrderCancelled
155,buy://ETH-USDC/0e0c3bf7956ffdfcc72f8c57bc,1588977917001,BuyOrderCreated
156,sell://ETH-USDC/f9f32d7293c85b87813059f0b2,1588977917019,SellOrderCreated
157,buy://ETH-USDC/0e0c3bf7956ffdfcc72f8c57bc,1588977922918,OrderFilled
158,buy://ETH-USDC/0e0c3bf7956ffdfcc72f8c57bc,1588977922933,BuyOrderCompleted
159,sell://ETH-USDC/f9f32d7293c85b87813059f0b2,1588977977002,OrderCancelled
160,buy://ETH-USDC/d6b25c228113a9ac47ee4832db,1588977983001,BuyOrderCreated
161,sell://ETH-USDC/bfda77198ae5281150f7efaf62,1588977983019,SellOrderCreated
162,buy://ETH-USDC/d6b25c228113a9ac47ee4832db,1588978043002,OrderCancelled
163,sell://ETH-USDC/bfda77198ae5281150f7efaf62,1588978043020,OrderCancelled
164,buy://ETH-USDC/e44e18d3b4ba5ac084bce9638c,1588978044002,BuyOrderCreated
165,sell://ETH-USDC/bc7605c6d862182c0cf7c004d9,1588978044020,SellOrderCreated
166,buy://ETH-USDC/e44e18d3b4ba5ac084bce9638c,1588978100446,OrderFilled
167,buy://ETH-USDC/e44e18d3b4ba5ac084bce9638c,1588978100461,BuyOrderCompleted
168,sell://ETH-USDC/bc7605c6d862182c0cf7c004d9,1588978104001,OrderCancelled
169,buy://ETH-USDC/f394fa95b81bc3a49be556c366,1588978161002,BuyOrderCreated
170,sell://ETH-USDC/0a8cb8d6220e3a5661d6ce9335,1588978161018,SellOrderCreated
171,sell://ETH-USDC/0a8cb8d6220e3a5661d6ce9335,1588978192001,OrderFilled
172,sell://ETH-USDC/0a8cb8d6220e3a5661d6ce9335,1588978192017,SellOrderCompleted
173,buy://ETH-USDC/f394fa95b81bc3a49be556c366,1588978221001,OrderCancelled
174,buy://ETH-USDC/d93c599ab843b14110cad355f3,1588978252001,BuyOrderCreated
175,sell://ETH-USDC/260e7c5fe1ce21e14991b06015,1588978252018,SellOrderCreated
176,buy://ETH-USDC/d93c599ab843b14110cad355f3,1588978312001,OrderCancelled
177,sell://ETH-USDC/260e7c5fe1ce21e14991b06015,1588978312017,OrderCancelled
178,buy://ETH-USDC/2358da2a330f15e84cafcbca40,1588978313001,BuyOrderCreated
179,sell://ETH-USDC/f503eba1d21db2db74b69a8f7d,1588978313021,SellOrderCreated
180,buy://ETH-USDC/2358da2a330f15e84cafcbca40,1588978373002,OrderCancelled
181,sell://ETH-USDC/f503eba1d21db2db74b69a8f7d,1588978373019,OrderCancelled
182,buy://ETH-USDC/d321c3a4a697450a9398b808c9,1588978374001,BuyOrderCreated
183,sell://ETH-USDC/46961d6dc0f1eca157aa9811ee,1588978374017,SellOrderCreated
184,sell://ETH-USDC/46961d6dc0f1eca157aa9811ee,1588978431002,OrderFilled
185,sell://ETH-USDC/46961d6dc0f1eca157aa9811ee,1588978431017,SellOrderCompleted
186,buy://ETH-USDC/d321c3a4a697450a9398b808c9,1588978434001,OrderCancelled
187,buy://ETH-USDC/b4156ff70785e6e049c9806c13,1588978491002,BuyOrderCreated
188,sell://ETH-USDC/dd7a059d03e8c120b408809d06,1588978491017,SellOrderCreated
189,buy://ETH-USDC/b4156ff70785e6e049c9806c13,1588978551002,OrderCancelled
190,sell://ETH-USDC/dd7a059d03e8c120b408809d06,1588978551022,OrderCancelled
191,buy://ETH-USDC/4107f95c3dfeee5062dc43322f,1588978552002,BuyOrderCreated
192,sell://ETH-USDC/4937d4fd2db18937829d49df23,1588978552017,SellOrderCreated
193,buy://ETH-USDC/4107f95c3dfeee5062dc43322f,1588978612002,OrderCancelled
194,sell://ETH-USDC/4937d4fd2db18937829d49df23,1588978612019,OrderCancelled
195,buy://ETH-USDC/8c0a26d14772f68fe3075592a3,1588978613002,BuyOrderCreated
196,sell://ETH-USDC/c56f41e70d0bc7f6d05cee8d43,1588978613018,SellOrderCreated
197,buy://ETH-USDC/8c0a26d14772f68fe3075592a3,1588978670245,OrderFilled
198,buy://ETH-USDC/8c0a26d14772f68fe3075592a3,1588978670259,BuyOrderCompleted
199,sell://ETH-USDC/c56f41e70d0bc7f6d05cee8d43,1588978673002,OrderCancelled
200,buy://ETH-USDC/c8ac9003efbe5cee1c37c60304,1588978731002,BuyOrderCreated
201,sell://ETH-USDC/65c790f7d0e7e92500abfb4f83,1588978731021,SellOrderCreated
202,sell://ETH-USDC/65c790f7d0e7e92500abfb4f83,1588978760001,OrderFilled
203,sell://ETH-USDC/65c790f7d0e7e92500abfb4f83,1588978760021,SellOrderCompleted
204,buy://ETH-USDC/c8ac9003efbe5cee1c37c60304,1588978791001,OrderCancelled
205,buy://ETH-USDC/8ec443888e89e516e54e9aaec5,1588978820002,BuyOrderCreated
206,sell://ETH-USDC/cbb12c66b41112b393dbf3f4e9,1588978820020,SellOrderCreated
207,buy://ETH-USDC/8ec443888e89e516e54e9aaec5,1588978880002,OrderFilled
208,buy://ETH-USDC/8ec443888e89e516e54e9aaec5,1588978880022,BuyOrderCompleted
209,sell://ETH-USDC/cbb12c66b41112b393dbf3f4e9,1588978880033,OrderCancelled
210,buy://ETH-USDC/fd31d332926555cc780c7d46b4,1588978940001,BuyOrderCreated
211,sell://ETH-USDC/b2a01628fc2990a7edb649b938,1588978940017,SellOrderCreated
212,buy://ETH-USDC/fd31d332926555cc780c7d46b4,1588979000002,OrderCancelled
213,sell://ETH-USDC/b2a01628fc2990a7edb649b938,1588979000020,OrderCancelled
214,buy://ETH-USDC/5f85fcd76d8bc3524222a5b489,1588979001001,BuyOrderCreated
215,sell://ETH-USDC/576f5cc46f7298c0f755191c32,1588979001018,SellOrderCreated
216,buy://ETH-USDC/5f85fcd76d8bc3524222a5b489,1588979061002,OrderCancelled
217,sell://ETH-USDC/576f5cc46f7298c0f755191c32,1588979061015,OrderCancelled
218,buy://ETH-USDC/a21adc69c5c8ab5ae1691020d3,1588979062000,BuyOrderCreated
219,sell://ETH-USDC/0eec96df098725287826d1e9ef,1588979062014,SellOrderCreated
220,sell://ETH-USDC/0eec96df098725287826d1e9ef,1588979112001,OrderFilled
221,sell://ETH-USDC/0eec96df098725287826d1e9ef,1588979112015,SellOrderCompleted
222,buy://ETH-USDC/a21adc69c5c8ab5ae1691020d3,1588979122001,OrderCancelled
223,buy://ETH-USDC/68b050454951920742960dfda9,1588979172002,BuyOrderCreated
224,sell://ETH-USDC/f98422286e6494ba431c1481cb,1588979172022,SellOrderCreated
225,buy://ETH-USDC/68b050454951920742960dfda9,1588979232003,OrderCancelled
226,sell://ETH-USDC/f98422286e6494ba431c1481cb,1588979232019,OrderCancelled
227,buy://ETH-USDC/19c523aff5b44e6ae86b452cd0,1588979233001,BuyOrderCreated
228,sell://ETH-USDC/869b36d03c047a70e42f3a5dad,1588979233016,SellOrderCreated
229,buy://ETH-USDC/19c523aff5b44e6ae86b452cd0,1588979293003,OrderCancelled
230,sell://ETH-USDC/869b36d03c047a70e42f3a5dad,1588979293017,OrderCancelled
231,buy://ETH-USDC/6d8652f54f6649a7448463e1ee,1588979294002,BuyOrderCreated
232,sell://ETH-USDC/34c3ef9f1d7c3324256aaa341c,1588979294016,SellOrderCreated
233,buy://ETH-USDC/6d8652f54f6649a7448463e1ee,1588979354003,OrderCancelled
234,sell://ETH-USDC/34c3ef9f1d7c3324256aaa341c,1588979354018,OrderCancelled
235,buy://ETH-USDC/eea65af4bcfab7b0fa5254dc51,1588979355002,BuyOrderCreated
236,sell://ETH-USDC/da5c225b977af8608e3ae81aad,1588979355018,SellOrderCreated
237,buy://ETH-USDC/eea65af4bcfab7b0fa5254dc51,1588979415001,OrderCancelled
238,sell://ETH-USDC/da5c225b977af8608e3ae81aad,1588979415017,OrderCancelled
239,buy://ETH-USDC/14683aea2743d1948b13bf6bad,1588979416003,BuyOrderCreated
240,sell://ETH-USDC/9daefb139bf1fca8b152fcab62,1588979416018,SellOrderCreated
241,buy://ETH-USDC/14683aea2743d1948b13bf6bad,1588979476002,OrderCancelled
242,sell://ETH-USDC/9daefb139bf1fca8b152fcab62,1588979476018,OrderCancelled
243,buy://ETH-USDC/b8fd5038dd3ff837bad4ec7816,1588979477001,BuyOrderCreated
244,sell://ETH-USDC/2288de48f1c6458e3e2773257b,1588979477020,SellOrderCreated
245,buy://ETH-USDC/b8fd5038dd3ff837bad4ec7816,1588979537002,OrderCancelled
246,sell://ETH-USDC/2288de48f1c6458e3e2773257b,1588979537021,OrderCancelled
247,buy://ETH-USDC/d359064572a2f65da8935cf205,1588979538001,BuyOrderCreated
248,sell://ETH-USDC/1fbc3db3b415d0d2b7f84e2a66,1588979538016,SellOrderCreated
249,buy://ETH-USDC/d359064572a2f65da8935cf205,1588979598001,OrderCancelled
250,sell://ETH-USDC/1fbc3db3b415d0d2b7f84e2a66,1588979598017,OrderCancelled
251,buy://ETH-USDC/cba76e6e9da9ca61c13638b7e4,1588979599002,BuyOrderCreated
252,sell://ETH-USDC/ca43580767b4967bb315eb9267,1588979599017,SellOrderCreated
253,sell://ETH-USDC/ca43580767b4967bb315eb9267,1588979654001,OrderFilled
254,sell://ETH-USDC/ca43580767b4967bb315eb9267,1588979654020,SellOrderCompleted
255,buy://ETH-USDC/cba76e6e9da9ca61c13638b7e4,1588979659002,OrderCancelled
256,buy://ETH-USDC/0ef75e1cd71f4c35ea9adb46b3,1588979714002,BuyOrderCreated
257,sell://ETH-USDC/12e08d8c186f386d8d79cd1c48,1588979714017,SellOrderCreated
258,buy://ETH-USDC/0ef75e1cd71f4c35ea9adb46b3,1588979723321,OrderFilled
259,buy://ETH-USDC/0ef75e1cd71f4c35ea9adb46b3,1588979723339,BuyOrderCompleted
260,sell://ETH-USDC/12e08d8c186f386d8d79cd1c48,1588979774002,OrderCancelled
261,buy://ETH-USDC/50268b6e80deb50217097bd71c,1588979784001,BuyOrderCreated
262,sell://ETH-USDC/b1db6d21876459765849c23dba,1588979784016,SellOrderCreated
263,buy://ETH-USDC/50268b6e80deb50217097bd71c,1588979844001,OrderCancelled
264,sell://ETH-USDC/b1db6d21876459765849c23dba,1588979844017,OrderCancelled
265,buy://ETH-USDC/719a9bf108b6a60efcc90f4751,1588979845002,BuyOrderCreated
266,sell://ETH-USDC/94fad994b7707421b9aeb648b5,1588979845017,SellOrderCreated
267,buy://ETH-USDC/719a9bf108b6a60efcc90f4751,1588979905002,OrderCancelled
268,sell://ETH-USDC/94fad994b7707421b9aeb648b5,1588979905018,OrderCancelled
269,buy://ETH-USDC/d700b08488eaf15943ffc0ce1b,1588979906001,BuyOrderCreated
270,sell://ETH-USDC/df8189756b348aa9d30b2aef3a,1588979906016,SellOrderCreated
271,buy://ETH-USDC/d700b08488eaf15943ffc0ce1b,1588979966001,OrderCancelled
272,sell://ETH-USDC/df8189756b348aa9d30b2aef3a,1588979966013,OrderCancelled
273,buy://ETH-USDC/e954b21950099bb5ba1cf7e475,1588979967002,BuyOrderCreated
274,sell://ETH-USDC/349b39a31ba4c449f60a0fc963,1588979967015,SellOrderCreated
275,buy://ETH-USDC/e954b21950099bb5ba1cf7e475,1588980027002,OrderCancelled
276,sell://ETH-USDC/349b39a31ba4c449f60a0fc963,1588980027021,OrderCancelled
277,buy://ETH-USDC/9970d57e0819518567147b6248,1588980028002,BuyOrderCreated
278,sell://ETH-USDC/f87cc275e2032a7d11b00b120c,1588980028016,SellOrderCreated
279,buy://ETH-USDC/9970d57e0819518567147b6248,1588980088002,OrderCancelled
280,sell://ETH-USDC/f87cc275e2032a7d11b00b120c,1588980088018,OrderCancelled
281,buy://ETH-USDC/87152236a4eafbf0c321975dec,1588980089001,BuyOrderCreated
282,sell://ETH-USDC/58299d9ac631457c5c37252e3f,1588980089016,SellOrderCreated
283,sell://ETH-USDC/58299d9ac631457c5c37252e3f,1588980131001,OrderFilled
284,sell://ETH-USDC/58299d9ac631457c5c37252e3f,1588980131019,SellOrderCompleted
285,buy://ETH-USDC/87152236a4eafbf0c321975dec,1588980149002,OrderCancelled
286,buy://ETH-USDC/746179f5402a33153a163d9e71,1588980191002,BuyOrderCreated
287,sell://ETH-USDC/9d66a7bdcf3c52966347e31e86,1588980191017,SellOrderCreated
288,buy://ETH-USDC/746179f5402a33153a163d9e71,1588980243001,OrderFilled
289,buy://ETH-USDC/746179f5402a33153a163d9e71,1588980243017,BuyOrderCompleted
290,sell://ETH-USDC/9d66a7bdcf3c52966347e31e86,1588980251002,OrderCancelled
291,buy://ETH-USDC/3c7aff4b628d614308d8e26815,1588980303002,BuyOrderCreated
292,sell://ETH-USDC/915f3568bfbab0b414a260fc53,1588980303022,SellOrderCreated
293,buy://ETH-USDC/3c7aff4b628d614308d8e26815,1588980363001,OrderCancelled
294,sell://ETH-USDC/915f3568bfbab0b414a260fc53,1588980363017,OrderCancelled
295,buy://ETH-USDC/b6b42f156f09009a24c81f9551,1588980364001,BuyOrderCreated
296,sell://ETH-USDC/1d67a4135cc05d2d394745ef16,1588980364016,SellOrderCreated
297,buy://ETH-USDC/b6b42f156f09009a24c81f9551,1588980424001,OrderCancelled
298,sell://ETH-USDC/1d67a4135cc05d2d394745ef16,1588980424018,OrderCancelled
299,buy://ETH-USDC/1219b9b362745f3a52c7275605,1588980425001,BuyOrderCreated
300,sell://ETH-USDC/d867634daf4bd865932e7fd5df,1588980425016,SellOrderCreated
301,buy://ETH-USDC/1219b9b362745f3a52c7275605,1588980485002,OrderCancelled
302,sell://ETH-USDC/d867634daf4bd865932e7fd5df,1588980485021,OrderCancelled
303,buy://ETH-USDC/f3c9d14f3d63dd31253c3f963e,1588980486003,BuyOrderCreated
