id,order_id,timestamp,status
131,sell://ETH-USDC/1d3d9aa315c7249a613e466656,1588993059002,SellOrderCreated
132,sell://ETH-USDC/1d3d9aa315c7249a613e466656,1588993119002,OrderCancelled
133,sell://ETH-USDC/258d40ff7f473f79dc452ed511,1588993120001,SellOrderCreated
134,sell://ETH-USDC/258d40ff7f473f79dc452ed511,1588993180001,OrderCancelled
135,sell://ETH-USDC/18f163e48d5ac000d62a41e4db,1588993181000,SellOrderCreated
136,sell://ETH-USDC/18f163e48d5ac000d62a41e4db,1588993241001,OrderCancelled
137,sell://ETH-USDC/6376049cda67fe9be14f706300,1588993242001,SellOrderCreated
138,sell://ETH-USDC/6376049cda67fe9be14f706300,1588993302001,OrderCancelled
139,sell://ETH-USDC/82a96fb617d43be526aadca095,1588993303002,SellOrderCreated
140,sell://ETH-USDC/82a96fb617d43be526aadca095,1588993363001,OrderCancelled
141,sell://ETH-USDC/fe82d84da6d00021bc1e5b863b,1588993364001,SellOrderCreated
142,sell://ETH-USDC/fe82d84da6d00021bc1e5b863b,1588993424001,OrderCancelled
143,sell://ETH-USDC/17c80d3f7f9f029b0d5306b714,1588993425000,SellOrderCreated
144,sell://ETH-USDC/17c80d3f7f9f029b0d5306b714,1588993485001,OrderCancelled
145,sell://ETH-USDC/2bbe978d8cf98f80b5f6050c86,1588993486001,SellOrderCreated
146,sell://ETH-USDC/2bbe978d8cf98f80b5f6050c86,1588993546002,OrderCancelled
147,sell://ETH-USDC/0b73b3c6eb695f9e66a62bad31,1588993547001,SellOrderCreated
148,sell://ETH-USDC/0b73b3c6eb695f9e66a62bad31,1588993607001,OrderCancelled
149,sell://ETH-USDC/daefbf389da6662d0811f65ce7,1588993608001,SellOrderCreated
150,sell://ETH-USDC/daefbf389da6662d0811f65ce7,1588993668001,OrderCancelled
151,sell://ETH-USDC/a541272554fb70453ee6d949fd,1588993669001,SellOrderCreated
152,sell://ETH-USDC/a541272554fb70453ee6d949fd,1588993729001,OrderCancelled
153,sell://ETH-USDC/02cf523770a58731b2dc121d5a,1588993730002,SellOrderCreated
154,sell://ETH-USDC/02cf523770a58731b2dc121d5a,1588993790001,OrderCancelled
155,sell://ETH-USDC/3b0ede74df10d795f37db16d44,1588993791001,SellOrderCreated
156,sell://ETH-USDC/3b0ede74df10d795f37db16d44,1588993851001,OrderCancelled
157,sell://ETH-USDC/7b13f7588e826e414e018b672a,1588993852001,SellOrderCreated
158,sell://ETH-USDC/7b13f7588e826e414e018b672a,1588993912002,OrderCancelled
159,sell://ETH-USDC/8edb221dc6d85e9fdd1e917b59,1588993913001,SellOrderCreated
160,sell://ETH-USDC/8edb221dc6d85e9fdd1e917b59,1588993973001,OrderCancelled
161,sell://ETH-USDC/643811caf0004ad51487a898eb,1588993974001,SellOrderCreated
162,sell://ETH-USDC/643811caf0004ad51487a898eb,1588994034001,OrderCancelled
163,sell://ETH-USDC/35eeb4cce7f090be4ba78e0689,1588994035002,SellOrderCreated
164,sell://ETH-USDC/35eeb4cce7f090be4ba78e0689,1588994095001,OrderCancelled
165,sell://ETH-USDC/cc4a86ee84259c6892b3fbc0f2,1588994096002,SellOrderCreated
166,sell://ETH-USDC/cc4a86ee84259c6892b3fbc0f2,1588994156001,OrderCancelled
167,sell://ETH-USDC/35f3ef20cef012e2837d8ace09,1588994157001,SellOrderCreated
168,sell://ETH-USDC/35f3ef20cef012e2837d8ace09,1588994217001,OrderCancelled
169,sell://ETH-USDC/c95033b4fa7dc4daef32b80d8c,1588994218002,SellOrderCreated
170,sell://ETH-USDC/c95033b4fa7dc4daef32b80d8c,1588994278000,OrderCancelled
171,sell://ETH-USDC/e3270ddf4924a1fea3af365ca7,1588994279003,SellOrderCreated
172,sell://ETH-USDC/e3270ddf4924a1fea3af365ca7,1588994339001,OrderCancelled
173,sell://ETH-USDC/dab82e3c4cf578beca834e8bac,1588994340001,SellOrderCreated
174,sell://ETH-USDC/dab82e3c4cf578beca834e8bac,1588994400001,OrderCancelled
175,sell://ETH-USDC/a937c8b7bca80e73bbbb162783,1588994401001,SellOrderCreated
176,sell://ETH-USDC/a937c8b7bca80e73bbbb162783,1588994461001,OrderCancelled
177,sell://ETH-USDC/da16ef95244f63adec9aa657ae,1588994462001,SellOrderCreated
178,sell://ETH-USDC/da16ef95244f63adec9aa657ae,1588994522002,OrderCancelled
179,sell://ETH-USDC/fed8145f0c68fd52edf5f00f5a,1588994523002,SellOrderCreated
180,sell://ETH-USDC/fed8145f0c68fd52edf5f00f5a,1588994583001,OrderCancelled
181,sell://ETH-USDC/73fec1a6e0255e01bcc73cc45d,1588994584001,SellOrderCreated
182,sell://ETH-USDC/73fec1a6e0255e01bcc73cc45d,1588994644001,OrderCancelled
183,sell://ETH-USDC/7e3947f733336601dd6c8c932f,1588994645002,SellOrderCreated
184,sell://ETH-USDC/7e3947f733336601dd6c8c932f,1588994705001,OrderCancelled
185,sell://ETH-USDC/6113c6b8d367145d03999f8cdf,1588994706001,SellOrderCreated
186,sell://ETH-USDC/6113c6b8d367145d03999f8cdf,1588994766001,OrderCancelled
187,sell://ETH-USDC/d1eb55ec46a59367395b830047,1588994767001,SellOrderCreated
188,sell://ETH-USDC/d1eb55ec46a59367395b830047,1588994827001,OrderCancelled
189,sell://ETH-USDC/3ffe437b5f13bf7ba65e45ec3c,1588994828001,SellOrderCreated
190,sell://ETH-USDC/3ffe437b5f13bf7ba65e45ec3c,1588994888001,OrderCancelled
191,sell://ETH-USDC/c96be4de3a1b2fcba76a115b63,1588994889001,SellOrderCreated
192,sell://ETH-USDC/c96be4de3a1b2fcba76a115b63,1588994949001,OrderCancelled
193,sell://ETH-USDC/55c4e9d31801a1bd1209e3d441,1588994950001,SellOrderCreated
194,sell://ETH-USDC/55c4e9d31801a1bd1209e3d441,1588995010001,OrderCancelled
195,sell://ETH-USDC/234a3a5defe2c5d62091e3a446,1588995011002,SellOrderCreated
196,sell://ETH-USDC/234a3a5defe2c5d62091e3a446,1588995071002,OrderCancelled
197,sell://ETH-USDC/1160ebd3495e9d28f76f1a9d04,1588995072002,SellOrderCreated
198,sell://ETH-USDC/1160ebd3495e9d28f76f1a9d04,1588995132001,OrderCancelled
199,sell://ETH-USDC/81cdd8b9303d6d6a74499ae236,1588995133001,SellOrderCreated
200,sell://ETH-USDC/81cdd8b9303d6d6a74499ae236,1588995193001,OrderCancelled
201,sell://ETH-USDC/0ba624e5db8a10a5f86767ba8d,1588995194002,SellOrderCreated
202,sell://ETH-USDC/0ba624e5db8a10a5f86767ba8d,1588995254000,OrderCancelled
203,sell://ETH-USDC/2ee44b2391761ba5b2a30ea0c1,1588995255002,SellOrderCreated
204,sell://ETH-USDC/2ee44b2391761ba5b2a30ea0c1,1588995315001,OrderCancelled
205,sell://ETH-USDC/fe02d59e38b1615b2711e6c8d4,1588995316002,SellOrderCreated
206,sell://ETH-USDC/fe02d59e38b1615b2711e6c8d4,1588995376001,OrderCancelled
207,sell://ETH-USDC/3edfc4fe0fa996fe3e05d079e3,1588995377001,SellOrderCreated
208,sell://ETH-USDC/3edfc4fe0fa996fe3e05d079e3,1588995437001,OrderCancelled
209,sell://ETH-USDC/53c98856f5b1065e59df94b19a,1588995438001,SellOrderCreated
210,sell://ETH-USDC/53c98856f5b1065e59df94b19a,1588995498002,OrderCancelled
211,sell://ETH-USDC/5ad9300882265e14ac61d28e3a,1588995499001,SellOrderCreated
212,sell://ETH-USDC/5ad9300882265e14ac61d28e3a,1588995559001,OrderCancelled
213,sell://ETH-USDC/e30ef5ddba44874f9b508515f1,1588995560001,SellOrderCreated
214,sell://ETH-USDC/e30ef5ddba44874f9b508515f1,1588995620002,OrderCancelled
215,sell://ETH-USDC/44f4694738744b9c8d2d5cabce,1588995621002,SellOrderCreated
216,sell://ETH-USDC/44f4694738744b9c8d2d5cabce,1588995681003,OrderCancelled
217,sell://ETH-USDC/8526c1f3c35f232e71fece2521,1588995682001,SellOrderCreated
218,sell://ETH-USDC/8526c1f3c35f232e71fece2521,1588995742001,OrderCancelled
219,sell://ETH-USDC/eefda57537db6a53f7b01d22d5,1588995743001,SellOrderCreated
220,sell://ETH-USDC/eefda57537db6a53f7b01d22d5,1588995803002,OrderCancelled
221,sell://ETH-USDC/1d032529abcba59e15f8139de5,1588995804001,SellOrderCreated
222,sell://ETH-USDC/1d032529abcba59e15f8139de5,1588995864002,OrderCancelled
223,sell://ETH-USDC/c16cac86ece12cc6ad3b78c32d,1588995865001,SellOrderCreated
224,sell://ETH-USDC/c16cac86ece12cc6ad3b78c32d,1588995925002,OrderCancelled
225,sell://ETH-USDC/87cafcabe9eba2c12b8ccaea85,1588995926001,SellOrderCreated
226,sell://ETH-USDC/87cafcabe9eba2c12b8ccaea85,1588995986003,OrderCancelled
227,sell://ETH-USDC/23512adfd8a8af52e8538f6f95,1588995987002,SellOrderCreated
228,sell://ETH-USDC/23512adfd8a8af52e8538f6f95,1588996047001,OrderCancelled
229,sell://ETH-USDC/f1867eeee26d9a945da138052f,1588996048002,SellOrderCreated
230,sell://ETH-USDC/f1867eeee26d9a945da138052f,1588996108001,OrderCancelled
231,sell://ETH-USDC/7e4ca3dfd521796ca397c72576,1588996109002,SellOrderCreated
232,sell://ETH-USDC/7e4ca3dfd521796ca397c72576,1588996169001,OrderCancelled
233,sell://ETH-USDC/4f314a26b884d70315d1b3935f,1588996170001,SellOrderCreated
234,sell://ETH-USDC/4f314a26b884d70315d1b3935f,1588996230001,OrderCancelled
235,sell://ETH-USDC/5aed3cfd8fef6ec6ff941893de,1588996231001,SellOrderCreated
236,sell://ETH-USDC/5aed3cfd8fef6ec6ff941893de,1588996291001,OrderCancelled
237,sell://ETH-USDC/81406e71cb0b38f5f5a04c3b8f,1588996292001,SellOrderCreated
238,sell://ETH-USDC/81406e71cb0b38f5f5a04c3b8f,1588996352003,OrderCancelled
239,sell://ETH-USDC/366f3812dde9575e0c87c65f1b,1588996353002,SellOrderCreated
240,sell://ETH-USDC/366f3812dde9575e0c87c65f1b,1588996413001,OrderCancelled
241,sell://ETH-USDC/5a39abbb02a43340256f9c1ba8,1588996414001,SellOrderCreated
242,sell://ETH-USDC/5a39abbb02a43340256f9c1ba8,1588996474002,OrderCancelled
243,sell://ETH-USDC/f7c0c39706bd73ec77b0692014,1588996475002,SellOrderCreated
244,sell://ETH-USDC/f7c0c39706bd73ec77b0692014,1588996535001,OrderCancelled
245,sell://ETH-USDC/8717b19df9b8269df5234e6618,1588996536001,SellOrderCreated
246,sell://ETH-USDC/8717b19df9b8269df5234e6618,1588996596001,OrderCancelled
247,sell://ETH-USDC/556483ecfdd0b99584b6352f54,1588996597002,SellOrderCreated
248,sell://ETH-USDC/556483ecfdd0b99584b6352f54,1588996657001,OrderCancelled
249,sell://ETH-USDC/7892fb98fe5b1489921b0a3a72,1588996658002,SellOrderCreated
250,sell://ETH-USDC/7892fb98fe5b1489921b0a3a72,1588996718001,OrderCancelled
251,sell://ETH-USDC/affd457c6a6fc8beadc07eb647,1588996719001,SellOrderCreated
252,sell://ETH-USDC/affd457c6a6fc8beadc07eb647,1588996779001,OrderCancelled
253,sell://ETH-USDC/0554b4e120a1a425bf8a26de3d,1588996780001,SellOrderCreated
254,sell://ETH-USDC/0554b4e120a1a425bf8a26de3d,1588996840001,OrderCancelled
255,sell://ETH-USDC/fc7ef7158c3eee87b5b7d15488,1588996841001,SellOrderCreated
256,sell://ETH-USDC/fc7ef7158c3eee87b5b7d15488,1588996901001,OrderCancelled
257,sell://ETH-USDC/49c0a8ecbe48caba056045cca0,1588996902001,SellOrderCreated
258,sell://ETH-USDC/49c0a8ecbe48caba056045cca0,1588996962002,OrderCancelled
259,sell://ETH-USDC/9a5b5d4345c1c2e40acf6aa3ee,1588996963001,SellOrderCreated
260,sell://ETH-USDC/9a5b5d4345c1c2e40acf6aa3ee,1588997023001,OrderCancelled
261,sell://ETH-USDC/bc1769272944aee1e3705d0fce,1588997024001,SellOrderCreated
262,sell://ETH-USDC/bc1769272944aee1e3705d0fce,1588997084002,OrderCancelled
263,sell://ETH-USDC/780b14b5ba226efc78307bac8e,1588997085002,SellOrderCreated
264,sell://ETH-USDC/780b14b5ba226efc78307bac8e,1588997145001,OrderCancelled
265,sell://ETH-USDC/191e9465216475ea589525ee66,1588997146002,SellOrderCreated
266,sell://ETH-USDC/191e9465216475ea589525ee66,1588997206001,OrderCancelled
267,sell://ETH-USDC/714364bfca767eb422734cad07,1588997207002,SellOrderCreated
268,sell://ETH-USDC/714364bfca767eb422734cad07,1588997267001,OrderCancelled
269,sell://ETH-USDC/6dc625bcfde800c71ad457749b,1588997268001,SellOrderCreated
270,sell://ETH-USDC/6dc625bcfde800c71ad457749b,1588997328001,OrderCancelled
271,sell://ETH-USDC/40cd1539fb11e8847978edd109,1588997329002,SellOrderCreated
272,sell://ETH-USDC/40cd1539fb11e8847978edd109,1588997389002,OrderCancelled
273,sell://ETH-USDC/6043e48b79e7103c56955b30e7,1588997390001,SellOrderCreated
274,sell://ETH-USDC/6043e48b79e7103c56955b30e7,1588997450001,OrderCancelled
275,sell://ETH-USDC/89539cafd3113e312f369bd52c,1588997451002,SellOrderCreated
276,sell://ETH-USDC/89539cafd3113e312f369bd52c,1588997511001,OrderCancelled
277,sell://ETH-USDC/8af447dcecb12b988ca9b3baaa,1588997512002,SellOrderCreated
278,sell://ETH-USDC/8af447dcecb12b988ca9b3baaa,1588997572002,OrderCancelled
279,sell://ETH-USDC/4eeb2d6594f24cfdbfc50b69cc,1588997573001,SellOrderCreated
280,sell://ETH-USDC/4eeb2d6594f24cfdbfc50b69cc,1588997633002,OrderCancelled
281,sell://ETH-USDC/e83d27a508d140c1227ebbb202,1588997634001,SellOrderCreated
282,sell://ETH-USDC/e83d27a508d140c1227ebbb202,1588997694001,OrderCancelled
283,sell://ETH-USDC/297ef69641216d678006616793,1588997695001,SellOrderCreated
284,sell://ETH-USDC/297ef69641216d678006616793,1588997755002,OrderCancelled
285,sell://ETH-USDC/a364da1321d435ab204dddf1cc,1588997756001,SellOrderCreated
286,sell://ETH-USDC/a364da1321d435ab204dddf1cc,1588997816001,OrderCancelled
287,sell://ETH-USDC/272482a0f5f98a3ce6e8fd3edd,1588997817001,SellOrderCreated
288,sell://ETH-USDC/272482a0f5f98a3ce6e8fd3edd,1588997877001,OrderCancelled
289,sell://ETH-USDC/b9d223ddcd1b2daf7d2476958f,1588997878001,SellOrderCreated
290,sell://ETH-USDC/b9d223ddcd1b2daf7d2476958f,1588997938001,OrderCancelled
291,sell://ETH-USDC/d83281fd94c692fb8d5fe23ffc,1588997939002,SellOrderCreated
292,sell://ETH-USDC/d83281fd94c692fb8d5fe23ffc,1588997999002,OrderCancelled
293,sell://ETH-USDC/dff8181f85f29dfe480e46994d,1588998000001,SellOrderCreated
294,sell://ETH-USDC/dff8181f85f29dfe480e46994d,1588998060002,OrderCancelled
295,sell://ETH-USDC/afd1ef4825383ee8a8ca458387,1588998061002,SellOrderCreated
296,sell://ETH-USDC/afd1ef4825383ee8a8ca458387,1588998121001,OrderCancelled
297,sell://ETH-USDC/2099af949cd66e7e13c02906dc,1588998122001,SellOrderCreated
298,sell://ETH-USDC/2099af949cd66e7e13c02906dc,1588998182002,OrderCancelled
299,sell://ETH-USDC/acc9c52c98183256c4f193d287,1588998183001,SellOrderCreated
300,sell://ETH-USDC/acc9c52c98183256c4f193d287,1588998243001,OrderCancelled
301,sell://ETH-USDC/45865908773bda6b25386613f7,1588998244001,SellOrderCreated
302,sell://ETH-USDC/45865908773bda6b25386613f7,1588998304002,OrderCancelled
303,sell://ETH-USDC/940c1c3df9c56bf44ca5642171,1588998305002,SellOrderCreated
304,sell://ETH-USDC/940c1c3df9c56bf44ca5642171,1588998365002,OrderCancelled
305,sell://ETH-USDC/5f0fd733d1032e302c5f6d0996,1588998366002,SellOrderCreated
306,sell://ETH-USDC/5f0fd733d1032e302c5f6d0996,1588998426002,OrderCancelled
307,sell://ETH-USDC/bbf249e49815d86593e0bd752e,1588998427002,SellOrderCreated
